deal_id,created_date,closed_date,sales_rep_id,industry,region,product_type,lead_source,deal_stage,deal_amount,sales_cycle_days,outcome,won,created_quarter,closed_quarter,closed_month,segment_key,hist_wr_component,deal_size_bucket,expected_cycle,velocity_score,rep_component,source_component,pipeline_quality_score,segment_key_velocity,expected_cycle_days,deal_velocity_index,rep_efficiency_ratio,lead_source_roi,segment_attractiveness_index,pipeline_decay_rate,industry_complexity,product_complexity,region_complexity,deal_complexity_score
D03160,2024-02-27,2024-06-15,rep_11,FinTech,Europe,Pro,Referral,Proposal,5156,109,Lost,0,2024Q1,2024Q2,2024-06,FinTech_Pro_Europe,18.18181818181818,"(0, 10000]",64.0,17.61467889908257,9.3,4.552715654952077,49.6,FinTech_Pro,66.0,0.61,0.479,186.0,2937.0,51.9,17.086215382317068,15,4.694411627571434,38.1
D03161,2023-11-30,2024-01-30,rep_8,HealthTech,India,Core,Partner,Negotiation,4092,61,Won,1,2023Q4,2024Q1,2024-01,HealthTech_Core_India,18.426966292134832,"(0, 10000]",64.0,30.0,9.62566844919786,4.395161290322581,62.4,HealthTech_Core,65.0,1.07,0.484,183.0,3053.0,51.6,10.118359441968632,10,10.0,31.0
D03162,2023-07-30,2023-08-19,rep_6,FinTech,North America,Pro,Outbound,Proposal,13818,20,Won,1,2023Q3,2023Q3,2023-08,FinTech_Pro_North America,20.253164556962027,"(10000, 30000]",64.0,30.0,8.557213930348258,4.550561797752809,63.4,FinTech_Pro,66.0,3.3,0.371,182.0,3073.0,55.1,17.086215382317068,15,8.401846675330317,45.3
D03163,2023-02-14,2023-05-19,rep_12,HealthTech,North America,Core,Partner,Qualified,79757,94,Lost,0,2023Q1,2023Q2,2023-05,HealthTech_Core_North America,18.313253012048193,"(60000, 100000]",65.0,20.74468085106383,9.666666666666666,4.395161290322581,53.1,HealthTech_Core,65.0,0.69,0.431,183.0,2425.0,52.4,10.118359441968632,10,8.401846675330317,60.3
D03164,2023-02-12,2023-05-10,rep_11,Ecommerce,APAC,Enterprise,Inbound,Qualified,65560,87,Lost,0,2023Q1,2023Q2,2023-05,Ecommerce_Enterprise_APAC,16.363636363636363,"(60000, 100000]",65.0,22.413793103448274,9.3,4.603803486529319,52.7,Ecommerce_Enterprise,66.0,0.76,0.479,195.0,3097.0,52.4,17.931602896560435,20,0.0,63.9
D03165,2023-05-01,2023-06-05,rep_21,EdTech,Europe,Core,Outbound,Qualified,26509,35,Won,1,2023Q2,2023Q2,2023-06,EdTech_Core_Europe,18.367346938775512,"(10000, 30000]",64.0,30.0,10.192307692307692,4.550561797752809,63.1,EdTech_Core,61.0,1.74,0.558,182.0,3558.0,56.1,0.0,10,4.694411627571434,24.7
D03166,2023-12-30,2024-03-18,rep_6,Ecommerce,North America,Pro,Outbound,Demo,73838,79,Lost,0,2023Q4,2024Q1,2024-03,Ecommerce_Pro_North America,17.4468085106383,"(60000, 100000]",65.0,24.68354430379747,8.557213930348258,4.550561797752809,55.2,Ecommerce_Pro,64.0,0.81,0.371,182.0,3119.0,51.3,17.931602896560435,15,8.401846675330317,70.7
D03167,2023-04-17,2023-05-20,rep_20,FinTech,India,Core,Inbound,Closed,25315,33,Lost,0,2023Q2,2023Q2,2023-05,FinTech_Core_India,19.746835443037977,"(10000, 30000]",64.0,30.0,9.391304347826088,4.603803486529319,63.7,FinTech_Core,66.0,2.0,0.5,195.0,2652.0,52.4,17.086215382317068,10,10.0,46.6
D03168,2023-07-06,2023-08-01,rep_21,EdTech,India,Pro,Inbound,Negotiation,16662,26,Won,1,2023Q3,2023Q3,2023-08,EdTech_Pro_India,17.551020408163264,"(10000, 30000]",64.0,30.0,10.192307692307692,4.603803486529319,62.3,EdTech_Pro,64.0,2.46,0.558,195.0,3157.0,55.1,0.0,15,10.0,31.0
D03169,2023-06-20,2023-10-13,rep_20,Ecommerce,North America,Core,Partner,Closed,19522,115,Won,1,2023Q2,2023Q4,2023-10,Ecommerce_Core_North America,17.97752808988764,"(10000, 30000]",64.0,16.695652173913043,9.391304347826088,4.395161290322581,48.5,Ecommerce_Core,63.5,0.55,0.5,183.0,3119.0,49.4,17.931602896560435,10,8.401846675330317,43.5
D03170,2023-04-21,2023-06-07,rep_21,Ecommerce,India,Enterprise,Partner,Qualified,11174,47,Lost,0,2023Q2,2023Q2,2023-06,Ecommerce_Enterprise_India,14.545454545454547,"(10000, 30000]",64.0,30.0,10.192307692307692,4.395161290322581,59.1,Ecommerce_Enterprise,66.0,1.4,0.558,183.0,2978.0,56.1,17.931602896560435,20,10.0,51.7
D03171,2023-03-05,2023-04-09,rep_4,Ecommerce,India,Pro,Partner,Demo,2629,35,Won,1,2023Q1,2023Q2,2023-04,Ecommerce_Pro_India,21.951219512195124,"(0, 10000]",64.0,30.0,9.16256157635468,4.395161290322581,65.5,Ecommerce_Pro,64.0,1.83,0.471,183.0,2978.0,59.6,17.931602896560435,15,10.0,43.2
D03172,2024-02-16,2024-03-19,rep_2,EdTech,Europe,Core,Outbound,Demo,2903,32,Lost,0,2024Q1,2024Q1,2024-03,EdTech_Core_Europe,18.367346938775512,"(0, 10000]",64.0,30.0,9.230769230769232,4.550561797752809,62.1,EdTech_Core,61.0,1.91,0.498,182.0,3558.0,51.3,0.0,10,4.694411627571434,15.1
D03173,2023-08-16,2023-09-28,rep_12,Ecommerce,North America,Core,Outbound,Negotiation,10942,43,Won,1,2023Q3,2023Q3,2023-09,Ecommerce_Core_North America,17.97752808988764,"(10000, 30000]",64.0,30.0,9.666666666666666,4.550561797752809,62.2,Ecommerce_Core,63.5,1.48,0.431,182.0,3119.0,53.3,17.931602896560435,10,8.401846675330317,40.0
D03174,2023-04-14,2023-06-11,rep_14,HealthTech,APAC,Pro,Partner,Qualified,64532,58,Won,1,2023Q2,2023Q2,2023-06,HealthTech_Pro_APAC,20.851063829787236,"(60000, 100000]",65.0,30.0,8.792270531400966,4.395161290322581,64.0,HealthTech_Pro,63.0,1.09,0.487,183.0,3001.0,56.1,10.118359441968632,15,0.0,50.6
D03175,2023-06-19,2023-08-08,rep_13,Ecommerce,North America,Core,Referral,Demo,27096,50,Won,1,2023Q2,2023Q3,2023-08,Ecommerce_Core_North America,17.97752808988764,"(10000, 30000]",64.0,30.0,8.820512820512821,4.552715654952077,61.4,Ecommerce_Core,63.5,1.27,0.528,186.0,3119.0,55.1,17.931602896560435,10,8.401846675330317,46.6
D03176,2024-01-06,2024-02-22,rep_2,Ecommerce,North America,Pro,Referral,Negotiation,77229,47,Won,1,2024Q1,2024Q1,2024-02,Ecommerce_Pro_North America,17.4468085106383,"(60000, 100000]",65.0,30.0,9.230769230769232,4.552715654952077,61.2,Ecommerce_Pro,64.0,1.36,0.498,186.0,3119.0,52.8,17.931602896560435,15,8.401846675330317,72.0
D03177,2023-02-08,2023-05-24,rep_15,SaaS,Europe,Core,Outbound,Negotiation,3456,105,Won,1,2023Q1,2023Q2,2023-05,SaaS_Core_Europe,20.210526315789473,"(0, 10000]",64.0,18.28571428571429,8.914285714285715,4.550561797752809,52.0,SaaS_Core,60.0,0.57,0.415,182.0,2512.0,52.4,30.0,10,4.694411627571434,45.3
D03178,2023-07-06,2023-10-23,rep_9,SaaS,APAC,Enterprise,Partner,Proposal,6705,109,Lost,0,2023Q3,2023Q4,2023-10,SaaS_Enterprise_APAC,19.753086419753085,"(0, 10000]",64.0,17.61467889908257,8.924731182795698,4.395161290322581,50.7,SaaS_Enterprise,69.0,0.63,0.497,183.0,3092.0,49.4,30.0,20,0.0,51.9
D03179,2023-02-11,2023-06-09,rep_10,HealthTech,Europe,Core,Outbound,Closed,15750,118,Lost,0,2023Q1,2023Q2,2023-06,HealthTech_Core_Europe,17.272727272727273,"(10000, 30000]",64.0,16.271186440677965,8.481675392670157,4.550561797752809,46.6,HealthTech_Core,65.0,0.55,0.398,182.0,2708.0,56.1,10.118359441968632,10,4.694411627571434,30.4
D03180,2023-01-17,2023-02-11,rep_11,EdTech,North America,Enterprise,Inbound,Closed,19196,25,Won,1,2023Q1,2023Q1,2023-02,EdTech_Enterprise_North America,21.149425287356323,"(10000, 30000]",64.0,30.0,9.3,4.603803486529319,65.1,EdTech_Enterprise,60.0,2.4,0.479,195.0,2839.0,60.2,0.0,20,8.401846675330317,35.4
D03181,2023-03-15,2023-06-22,rep_18,SaaS,North America,Pro,Inbound,Proposal,18689,99,Won,1,2023Q1,2023Q2,2023-06,SaaS_Pro_North America,17.647058823529413,"(10000, 30000]",64.0,19.393939393939394,8.172043010752688,4.603803486529319,49.8,SaaS_Pro,64.0,0.65,0.43,195.0,2840.0,56.1,30.0,15,8.401846675330317,60.2
D03182,2023-01-26,2023-04-20,rep_8,Ecommerce,Europe,Core,Inbound,Demo,67844,84,Won,1,2023Q1,2023Q2,2023-04,Ecommerce_Core_Europe,19.069767441860467,"(60000, 100000]",65.0,23.214285714285715,9.62566844919786,4.603803486529319,56.5,Ecommerce_Core,63.5,0.76,0.484,195.0,2979.0,59.6,17.931602896560435,10,4.694411627571434,59.5
D03183,2023-06-11,2023-08-18,rep_23,FinTech,North America,Enterprise,Partner,Negotiation,5017,68,Lost,0,2023Q2,2023Q3,2023-08,FinTech_Enterprise_North America,20.0,"(0, 10000]",64.0,28.235294117647058,8.91304347826087,4.395161290322581,61.5,FinTech_Enterprise,64.0,0.94,0.433,183.0,3073.0,55.1,17.086215382317068,20,8.401846675330317,46.7
D03184,2023-03-03,2023-04-30,rep_21,HealthTech,North America,Pro,Inbound,Qualified,11822,58,Lost,0,2023Q1,2023Q2,2023-04,HealthTech_Pro_North America,13.333333333333332,"(10000, 30000]",64.0,30.0,10.192307692307692,4.603803486529319,58.1,HealthTech_Pro,63.0,1.09,0.558,195.0,2425.0,59.6,10.118359441968632,15,8.401846675330317,37.5
D03185,2024-02-29,2024-06-10,rep_6,SaaS,Europe,Core,Referral,Closed,9823,102,Won,1,2024Q1,2024Q2,2024-06,SaaS_Core_Europe,20.210526315789473,"(0, 10000]",64.0,18.823529411764707,8.557213930348258,4.552715654952077,52.1,SaaS_Core,60.0,0.59,0.371,186.0,2512.0,51.9,30.0,10,4.694411627571434,47.9
D03186,2023-02-17,2023-04-22,rep_15,Ecommerce,India,Pro,Inbound,Qualified,69896,64,Lost,0,2023Q1,2023Q2,2023-04,Ecommerce_Pro_India,21.951219512195124,"(60000, 100000]",65.0,30.0,8.914285714285715,4.603803486529319,65.5,Ecommerce_Pro,64.0,1.0,0.415,195.0,2978.0,59.6,17.931602896560435,15,10.0,70.6
D03187,2023-07-01,2023-09-23,rep_25,FinTech,North America,Enterprise,Partner,Qualified,3939,84,Won,1,2023Q3,2023Q3,2023-09,FinTech_Enterprise_North America,20.0,"(0, 10000]",64.0,22.857142857142854,9.073170731707318,4.395161290322581,56.3,FinTech_Enterprise,64.0,0.76,0.485,183.0,3073.0,53.3,17.086215382317068,20,8.401846675330317,46.3
D03188,2024-01-05,2024-02-27,rep_7,HealthTech,North America,Pro,Outbound,Closed,69600,53,Lost,0,2024Q1,2024Q1,2024-02,HealthTech_Pro_North America,13.333333333333332,"(60000, 100000]",65.0,30.0,8.333333333333334,4.550561797752809,56.2,HealthTech_Pro,63.0,1.19,0.349,182.0,2425.0,52.8,10.118359441968632,15,8.401846675330317,61.1
D03189,2023-07-12,2023-08-24,rep_24,EdTech,North America,Pro,Partner,Proposal,98926,43,Lost,0,2023Q3,2023Q3,2023-08,EdTech_Pro_North America,15.89041095890411,"(60000, 100000]",65.0,30.0,8.96551724137931,4.395161290322581,59.3,EdTech_Pro,64.0,1.49,0.419,183.0,2839.0,55.1,0.0,15,8.401846675330317,63.0
D03190,2023-12-27,2024-04-03,rep_19,HealthTech,APAC,Pro,Inbound,Proposal,39561,98,Lost,0,2023Q4,2024Q2,2024-04,HealthTech_Pro_APAC,20.851063829787236,"(30000, 60000]",64.0,19.591836734693874,9.591836734693878,4.603803486529319,54.6,HealthTech_Pro,63.0,0.64,0.501,195.0,3001.0,58.2,10.118359441968632,15,0.0,40.4
D03191,2023-12-06,2024-02-14,rep_13,HealthTech,North America,Pro,Partner,Proposal,20879,70,Lost,0,2023Q4,2024Q1,2024-02,HealthTech_Pro_North America,13.333333333333332,"(10000, 30000]",64.0,27.428571428571427,8.820512820512821,4.395161290322581,54.0,HealthTech_Pro,63.0,0.9,0.528,183.0,2425.0,52.8,10.118359441968632,15,8.401846675330317,41.2
D03192,2023-08-06,2023-08-31,rep_22,HealthTech,India,Core,Outbound,Closed,7908,25,Lost,0,2023Q3,2023Q3,2023-08,HealthTech_Core_India,18.426966292134832,"(0, 10000]",64.0,30.0,8.018867924528303,4.550561797752809,61.0,HealthTech_Core,65.0,2.6,0.424,182.0,3053.0,55.1,10.118359441968632,10,10.0,32.5
D03193,2024-03-01,2024-05-27,rep_1,FinTech,North America,Enterprise,Outbound,Closed,9987,87,Lost,0,2024Q1,2024Q2,2024-05,FinTech_Enterprise_North America,20.0,"(0, 10000]",64.0,22.06896551724138,9.09952606635071,4.550561797752809,55.7,FinTech_Enterprise,64.0,0.74,0.466,182.0,3073.0,54.6,17.086215382317068,20,8.401846675330317,48.7
D03194,2023-08-12,2023-12-04,rep_1,SaaS,North America,Enterprise,Referral,Closed,9114,114,Won,1,2023Q3,2023Q4,2023-12,SaaS_Enterprise_North America,16.0,"(0, 10000]",64.0,16.842105263157894,9.09952606635071,4.552715654952077,46.5,SaaS_Enterprise,69.0,0.61,0.466,186.0,2840.0,54.8,30.0,20,8.401846675330317,61.3
D03195,2023-01-26,2023-02-08,rep_17,FinTech,APAC,Enterprise,Referral,Demo,73243,13,Lost,0,2023Q1,2023Q1,2023-02,FinTech_Enterprise_APAC,18.876404494382022,"(60000, 100000]",65.0,30.0,8.914285714285715,4.552715654952077,62.3,FinTech_Enterprise,64.0,4.92,0.447,186.0,3115.0,60.2,17.086215382317068,20,0.0,66.2
D03196,2023-08-27,2023-12-17,rep_15,HealthTech,India,Enterprise,Outbound,Closed,8815,112,Lost,0,2023Q3,2023Q4,2023-12,HealthTech_Enterprise_India,15.918367346938776,"(0, 10000]",64.0,17.142857142857142,8.914285714285715,4.550561797752809,46.5,HealthTech_Enterprise,63.0,0.56,0.415,182.0,3053.0,54.8,10.118359441968632,20,10.0,42.9
D03197,2023-02-21,2023-03-13,rep_14,FinTech,India,Pro,Outbound,Proposal,18608,20,Lost,0,2023Q1,2023Q1,2023-03,FinTech_Pro_India,18.144329896907216,"(10000, 30000]",64.0,30.0,8.792270531400966,4.550561797752809,61.5,FinTech_Pro,66.0,3.3,0.487,182.0,2652.0,47.9,17.086215382317068,15,10.0,48.9
D03198,2023-11-22,2024-01-08,rep_19,HealthTech,Europe,Core,Partner,Qualified,93784,47,Lost,0,2023Q4,2024Q1,2024-01,HealthTech_Core_Europe,17.272727272727273,"(60000, 100000]",65.0,30.0,9.591836734693878,4.395161290322581,61.3,HealthTech_Core,65.0,1.38,0.501,183.0,2708.0,51.6,10.118359441968632,10,4.694411627571434,62.3
D03199,2024-03-19,2024-07-08,rep_24,SaaS,India,Pro,Outbound,Demo,11353,111,Lost,0,2024Q1,2024Q3,2024-07,SaaS_Pro_India,20.21978021978022,"(10000, 30000]",64.0,17.2972972972973,8.96551724137931,4.550561797752809,51.0,SaaS_Pro,64.0,0.58,0.419,182.0,3293.0,62.9,30.0,15,10.0,58.8
D03200,2023-06-30,2023-07-12,rep_24,SaaS,India,Enterprise,Referral,Proposal,9734,12,Won,1,2023Q2,2023Q3,2023-07,SaaS_Enterprise_India,18.352941176470587,"(0, 10000]",64.0,30.0,8.96551724137931,4.552715654952077,61.9,SaaS_Enterprise,69.0,5.75,0.419,186.0,3293.0,53.7,30.0,20,10.0,63.2
D03201,2023-04-07,2023-05-30,rep_9,SaaS,India,Pro,Referral,Negotiation,10141,53,Lost,0,2023Q2,2023Q2,2023-05,SaaS_Pro_India,20.21978021978022,"(10000, 30000]",64.0,30.0,8.924731182795698,4.552715654952077,63.7,SaaS_Pro,64.0,1.21,0.497,186.0,3293.0,52.4,30.0,15,10.0,58.3
D03202,2023-08-19,2023-11-11,rep_10,HealthTech,Europe,Pro,Referral,Closed,63659,84,Won,1,2023Q3,2023Q4,2023-11,HealthTech_Pro_Europe,19.0,"(60000, 100000]",65.0,23.214285714285715,8.481675392670157,4.552715654952077,55.2,HealthTech_Pro,63.0,0.75,0.398,186.0,2708.0,53.9,10.118359441968632,15,4.694411627571434,55.0
D03203,2023-11-06,2024-01-26,rep_3,SaaS,Europe,Core,Referral,Qualified,3017,81,Lost,0,2023Q4,2024Q1,2024-01,SaaS_Core_Europe,20.210526315789473,"(0, 10000]",64.0,23.703703703703702,9.444444444444445,4.552715654952077,57.9,SaaS_Core,60.0,0.74,0.496,186.0,2512.0,51.6,30.0,10,4.694411627571434,45.1
D03204,2023-05-11,2023-07-11,rep_19,FinTech,India,Enterprise,Outbound,Qualified,10436,61,Lost,0,2023Q2,2023Q3,2023-07,FinTech_Enterprise_India,20.0,"(10000, 30000]",64.0,30.0,9.591836734693878,4.550561797752809,64.1,FinTech_Enterprise,64.0,1.05,0.501,182.0,2652.0,53.7,17.086215382317068,20,10.0,50.5
D03205,2023-04-18,2023-06-11,rep_16,SaaS,Europe,Core,Partner,Closed,2307,54,Won,1,2023Q2,2023Q2,2023-06,SaaS_Core_Europe,20.210526315789473,"(0, 10000]",64.0,30.0,9.417040358744394,4.395161290322581,64.0,SaaS_Core,60.0,1.11,0.5,183.0,2512.0,56.1,30.0,10,4.694411627571434,44.8
D03206,2023-11-25,2024-01-21,rep_8,EdTech,APAC,Core,Referral,Demo,19857,57,Lost,0,2023Q4,2024Q1,2024-01,EdTech_Core_APAC,20.0,"(10000, 30000]",64.0,30.0,9.62566844919786,4.552715654952077,64.2,EdTech_Core,61.0,1.07,0.484,186.0,2518.0,51.6,0.0,10,0.0,17.3
D03207,2023-12-20,2024-01-17,rep_9,Ecommerce,North America,Core,Outbound,Negotiation,56276,28,Won,1,2023Q4,2024Q1,2024-01,Ecommerce_Core_North America,17.97752808988764,"(30000, 60000]",64.0,30.0,8.924731182795698,4.550561797752809,61.5,Ecommerce_Core,63.5,2.27,0.497,182.0,3119.0,51.6,17.931602896560435,10,8.401846675330317,58.5
D03208,2023-10-13,2023-11-09,rep_4,Ecommerce,Europe,Enterprise,Outbound,Proposal,17654,27,Won,1,2023Q4,2023Q4,2023-11,Ecommerce_Enterprise_Europe,18.37837837837838,"(10000, 30000]",64.0,30.0,9.16256157635468,4.550561797752809,62.1,Ecommerce_Enterprise,66.0,2.44,0.471,182.0,2979.0,53.9,17.931602896560435,20,4.694411627571434,49.0
D03209,2024-02-14,2024-03-08,rep_17,Ecommerce,APAC,Core,Outbound,Negotiation,77736,23,Won,1,2024Q1,2024Q1,2024-03,Ecommerce_Core_APAC,20.210526315789473,"(60000, 100000]",65.0,30.0,8.914285714285715,4.550561797752809,63.7,Ecommerce_Core,63.5,2.76,0.447,182.0,3097.0,51.3,17.931602896560435,10,0.0,58.8
D03210,2023-10-18,2024-01-16,rep_11,EdTech,India,Enterprise,Referral,Qualified,68958,90,Won,1,2023Q4,2024Q1,2024-01,EdTech_Enterprise_India,18.75,"(60000, 100000]",65.0,21.666666666666668,9.3,4.552715654952077,54.3,EdTech_Enterprise,60.0,0.67,0.479,186.0,3157.0,51.6,0.0,20,10.0,57.3
D03211,2024-01-07,2024-03-15,rep_3,HealthTech,APAC,Core,Partner,Demo,9292,68,Lost,0,2024Q1,2024Q1,2024-03,HealthTech_Core_APAC,15.421686746987952,"(0, 10000]",64.0,28.235294117647058,9.444444444444445,4.395161290322581,57.5,HealthTech_Core,65.0,0.96,0.496,183.0,3001.0,51.3,10.118359441968632,10,0.0,23.1
D03212,2023-11-25,2024-01-11,rep_16,EdTech,North America,Enterprise,Outbound,Proposal,4028,47,Won,1,2023Q4,2024Q1,2024-01,EdTech_Enterprise_North America,21.149425287356323,"(0, 10000]",64.0,30.0,9.417040358744394,4.550561797752809,65.1,EdTech_Enterprise,60.0,1.28,0.5,182.0,2839.0,51.6,0.0,20,8.401846675330317,29.2
D03213,2023-08-24,2023-09-20,rep_13,SaaS,APAC,Pro,Partner,Demo,24540,27,Won,1,2023Q3,2023Q3,2023-09,SaaS_Pro_APAC,22.285714285714285,"(10000, 30000]",64.0,30.0,8.820512820512821,4.395161290322581,65.5,SaaS_Pro,64.0,2.37,0.528,183.0,3092.0,53.3,30.0,15,0.0,54.2
D03214,2023-08-02,2023-09-01,rep_14,SaaS,India,Pro,Inbound,Qualified,46144,30,Lost,0,2023Q3,2023Q3,2023-09,SaaS_Pro_India,20.21978021978022,"(30000, 60000]",64.0,30.0,8.792270531400966,4.603803486529319,63.6,SaaS_Pro,64.0,2.13,0.487,195.0,3293.0,53.3,30.0,15,10.0,73.0
D03215,2024-02-17,2024-04-30,rep_8,SaaS,APAC,Pro,Inbound,Proposal,72394,73,Lost,0,2024Q1,2024Q2,2024-04,SaaS_Pro_APAC,22.285714285714285,"(60000, 100000]",65.0,26.71232876712329,9.62566844919786,4.603803486529319,63.2,SaaS_Pro,64.0,0.88,0.484,195.0,3092.0,58.2,30.0,15,0.0,73.7
D03216,2023-01-31,2023-05-18,rep_16,EdTech,Europe,Pro,Partner,Closed,12912,107,Lost,0,2023Q1,2023Q2,2023-05,EdTech_Pro_Europe,15.609756097560975,"(10000, 30000]",64.0,17.94392523364486,9.417040358744394,4.395161290322581,47.4,EdTech_Pro,64.0,0.6,0.5,183.0,3558.0,52.4,0.0,15,4.694411627571434,24.1
D03217,2024-03-06,2024-05-26,rep_18,SaaS,India,Enterprise,Inbound,Closed,2011,81,Won,1,2024Q1,2024Q2,2024-05,SaaS_Enterprise_India,18.352941176470587,"(0, 10000]",64.0,23.703703703703702,8.172043010752688,4.603803486529319,54.8,SaaS_Enterprise,69.0,0.85,0.43,195.0,3293.0,54.6,30.0,20,10.0,60.0
D03218,2023-04-20,2023-05-16,rep_11,HealthTech,APAC,Enterprise,Inbound,Negotiation,17604,26,Lost,0,2023Q2,2023Q2,2023-05,HealthTech_Enterprise_APAC,17.073170731707318,"(10000, 30000]",64.0,30.0,9.3,4.603803486529319,61.0,HealthTech_Enterprise,63.0,2.42,0.479,195.0,3001.0,52.4,10.118359441968632,20,0.0,36.5
D03219,2023-02-21,2023-03-11,rep_12,Ecommerce,North America,Enterprise,Inbound,Negotiation,8615,18,Won,1,2023Q1,2023Q1,2023-03,Ecommerce_Enterprise_North America,16.551724137931036,"(0, 10000]",64.0,30.0,9.666666666666666,4.603803486529319,60.8,Ecommerce_Enterprise,66.0,3.67,0.431,195.0,3119.0,47.9,17.931602896560435,20,8.401846675330317,49.0
D03220,2024-03-21,2024-07-13,rep_11,EdTech,APAC,Pro,Outbound,Proposal,7628,114,Won,1,2024Q1,2024Q3,2024-07,EdTech_Pro_APAC,14.285714285714286,"(0, 10000]",64.0,16.842105263157894,9.3,4.550561797752809,45.0,EdTech_Pro,64.0,0.56,0.479,182.0,2518.0,62.9,0.0,15,0.0,17.3
D03221,2023-01-02,2023-01-31,rep_23,HealthTech,Europe,Enterprise,Outbound,Closed,13598,29,Lost,0,2023Q1,2023Q1,2023-01,HealthTech_Enterprise_Europe,20.48780487804878,"(10000, 30000]",64.0,30.0,8.91304347826087,4.550561797752809,64.0,HealthTech_Enterprise,63.0,2.17,0.433,182.0,2708.0,79.1,10.118359441968632,20,4.694411627571434,39.5
D03222,2023-10-19,2023-12-01,rep_8,EdTech,India,Pro,Inbound,Proposal,52259,43,Won,1,2023Q4,2023Q4,2023-12,EdTech_Pro_India,17.551020408163264,"(30000, 60000]",64.0,30.0,9.62566844919786,4.603803486529319,61.8,EdTech_Pro,64.0,1.49,0.484,195.0,3157.0,54.8,0.0,15,10.0,45.5
D03223,2024-02-15,2024-05-11,rep_14,FinTech,Europe,Enterprise,Inbound,Qualified,26499,86,Lost,0,2024Q1,2024Q2,2024-05,FinTech_Enterprise_Europe,18.823529411764707,"(10000, 30000]",64.0,22.325581395348838,8.792270531400966,4.603803486529319,54.5,FinTech_Enterprise,64.0,0.74,0.487,195.0,2937.0,54.6,17.086215382317068,20,4.694411627571434,51.8
D03224,2023-01-27,2023-03-31,rep_5,FinTech,APAC,Enterprise,Inbound,Proposal,4928,63,Lost,0,2023Q1,2023Q1,2023-03,FinTech_Enterprise_APAC,18.876404494382022,"(0, 10000]",64.0,30.0,9.154228855721394,4.603803486529319,62.6,FinTech_Enterprise,64.0,1.02,0.447,195.0,3115.0,47.9,17.086215382317068,20,0.0,38.3
D03225,2024-01-14,2024-02-12,rep_16,EdTech,India,Core,Referral,Qualified,58150,29,Won,1,2024Q1,2024Q1,2024-02,EdTech_Core_India,17.142857142857142,"(30000, 60000]",64.0,30.0,9.417040358744394,4.552715654952077,61.1,EdTech_Core,61.0,2.1,0.5,186.0,3157.0,52.8,0.0,10,10.0,42.9
D03226,2023-09-21,2023-10-03,rep_17,EdTech,APAC,Core,Outbound,Qualified,53173,12,Lost,0,2023Q3,2023Q4,2023-10,EdTech_Core_APAC,20.0,"(30000, 60000]",64.0,30.0,8.914285714285715,4.550561797752809,63.5,EdTech_Core,61.0,5.08,0.447,182.0,2518.0,49.4,0.0,10,0.0,30.9
D03227,2023-04-22,2023-07-24,rep_11,SaaS,North America,Pro,Referral,Closed,5211,93,Won,1,2023Q2,2023Q3,2023-07,SaaS_Pro_North America,17.647058823529413,"(0, 10000]",64.0,20.645161290322584,9.3,4.552715654952077,52.1,SaaS_Pro,64.0,0.69,0.479,186.0,2840.0,53.7,30.0,15,8.401846675330317,54.7
D03228,2023-12-23,2024-04-05,rep_4,EdTech,India,Enterprise,Outbound,Closed,77572,104,Lost,0,2023Q4,2024Q2,2024-04,EdTech_Enterprise_India,18.75,"(60000, 100000]",65.0,18.75,9.16256157635468,4.550561797752809,51.2,EdTech_Enterprise,60.0,0.58,0.471,182.0,3157.0,58.2,0.0,20,10.0,60.8
D03229,2023-10-17,2023-10-31,rep_3,SaaS,North America,Enterprise,Inbound,Demo,3455,14,Lost,0,2023Q4,2023Q4,2023-10,SaaS_Enterprise_North America,16.0,"(0, 10000]",64.0,30.0,9.444444444444445,4.603803486529319,60.0,SaaS_Enterprise,69.0,4.93,0.496,195.0,2840.0,49.4,30.0,20,8.401846675330317,59.0
D03230,2023-11-30,2024-01-12,rep_10,FinTech,APAC,Core,Inbound,Qualified,55433,43,Won,1,2023Q4,2024Q1,2024-01,FinTech_Core_APAC,16.867469879518072,"(30000, 60000]",64.0,30.0,8.481675392670157,4.603803486529319,60.0,FinTech_Core,66.0,1.53,0.398,195.0,3115.0,51.6,17.086215382317068,10,0.0,48.9
D03231,2023-04-21,2023-08-10,rep_7,SaaS,North America,Pro,Outbound,Closed,72005,111,Lost,0,2023Q2,2023Q3,2023-08,SaaS_Pro_North America,17.647058823529413,"(60000, 100000]",65.0,17.56756756756757,8.333333333333334,4.550561797752809,48.1,SaaS_Pro,64.0,0.58,0.349,182.0,2840.0,55.1,30.0,15,8.401846675330317,82.0
D03232,2023-07-31,2023-09-17,rep_10,FinTech,Europe,Core,Partner,Negotiation,2988,48,Won,1,2023Q3,2023Q3,2023-09,FinTech_Core_Europe,18.37837837837838,"(0, 10000]",64.0,30.0,8.481675392670157,4.395161290322581,61.3,FinTech_Core,66.0,1.38,0.398,183.0,2937.0,53.3,17.086215382317068,10,4.694411627571434,32.2
D03233,2023-12-26,2024-02-10,rep_12,SaaS,APAC,Enterprise,Inbound,Negotiation,16413,46,Won,1,2023Q4,2024Q1,2024-02,SaaS_Enterprise_APAC,19.753086419753085,"(10000, 30000]",64.0,30.0,9.666666666666666,4.603803486529319,64.0,SaaS_Enterprise,69.0,1.5,0.431,195.0,3092.0,52.8,30.0,20,0.0,55.9
